date,facility_id,patients_in,patients_out,beds_occupied,beds_available,ambulances_used,doctors_available,staff_available
2024-06-27,FAC0030,0,1,7,7,1,4,7
2024-07-01,FAC0281,69,32,229,245,0,5,8
2024-04-24,FAC0285,36,33,324,46,0,4,12
2023-03-08,FAC0039,4,2,12,18,1,3,18
2024-07-17,FAC0153,3,0,24,12,2,1,13
2023-02-10,FAC0138,0,1,4,5,1,5,9
2023-08-18,FAC0071,0,0,5,6,1,6,16
2023-04-19,FAC0268,0,5,17,26,2,1,8
2023-02-27,FAC0265,1,2,23,6,0,3,7
2023-10-18,FAC0110,0,3,38,3,1,9,14
2023-02-23,FAC0090,0,0,24,6,0,7,17
2023-09-11,FAC0018,0,0,7,4,1,6,17
2023-06-13,FAC0296,58,20,272,127,4,6,18
2024-12-05,FAC0002,0,3,15,27,0,5,13
2023-01-15,FAC0097,9,9,41,45,3,8,10
2023-10-09,FAC0149,0,0,6,6,0,6,15
2024-08-18,FAC0163,4,3,20,9,0,6,12
2023-09-09,FAC0170,35,5,133,103,3,10,13
2024-05-15,FAC0191,5,2,35,14,1,3,6
2023-01-21,FAC0250,1,2,15,6,2,4,8
2023-01-27,FAC0251,3,1,20,4,1,6,14
2023-10-27,FAC0130,3,0,21,3,0,4,14
2023-04-05,FAC0241,0,1,11,4,0,4,18
2024-07-20,FAC0129,0,4,13,27,1,6,15
2023-04-06,FAC0015,25,9,153,19,2,11,6
2024-04-27,FAC0053,2,0,4,11,1,3,17
2023-08-25,FAC0023,11,9,36,63,1,6,8
2024-11-17,FAC0067,2,1,23,4,1,6,12
2024-12-21,FAC0114,5,0,30,6,3,3,19
2024-05-02,FAC0273,3,3,12,19,2,4,7
2023-04-01,FAC0146,0,0,5,4,1,1,10
2023-02-25,FAC0098,4,0,21,15,0,7,8
2023-03-04,FAC0158,13,52,216,231,3,1,5
2023-11-30,FAC0251,3,2,8,16,0,9,11
2023-10-31,FAC0071,0,0,8,3,1,3,13
2023-12-12,FAC0110,4,0,24,17,0,5,13
2023-04-17,FAC0241,0,1,7,8,1,5,19
2023-07-31,FAC0171,1,0,13,3,0,5,11
2024-10-06,FAC0007,4,1,40,8,0,6,15
2024-02-26,FAC0281,42,42,421,53,4,5,13
2024-01-10,FAC0240,0,0,11,5,1,5,11
2024-07-28,FAC0187,7,22,239,106,3,9,11
2023-03-08,FAC0004,0,0,14,10,0,6,28
2023-01-21,FAC0084,4,0,16,15,0,5,5
2024-10-02,FAC0177,3,1,13,25,0,4,12
2024-03-31,FAC0126,0,1,19,18,1,3,13
2023-01-02,FAC0147,0,2,16,25,2,5,9
2024-07-16,FAC0080,2,0,5,9,1,5,9
2023-06-12,FAC0132,2,2,25,4,1,6,5
2024-11-15,FAC0035,2,2,15,7,0,4,7
2023-11-05,FAC0131,6,1,22,19,1,2,15
2024-05-31,FAC0269,3,2,13,11,1,5,13
2023-03-31,FAC0218,1,1,5,6,0,8,20
2023-05-18,FAC0258,1,6,17,39,2,3,12
2023-02-08,FAC0119,2,3,22,15,0,1,17
2024-02-13,FAC0108,5,4,19,15,1,4,10
2024-05-02,FAC0237,2,1,24,5,0,4,13
2024-10-02,FAC0197,4,2,18,20,0,6,7
2023-10-04,FAC0176,0,0,21,4,1,10,15
2023-05-14,FAC0178,1,1,9,10,0,4,7
2024-12-04,FAC0029,0,2,17,2,0,5,12
2023-11-02,FAC0128,4,6,32,25,0,11,14
2024-02-15,FAC0145,5,4,30,4,2,10,11
2023-06-21,FAC0294,2,1,19,9,0,6,13
2023-06-09,FAC0272,3,2,17,5,1,8,19
2024-10-14,FAC0041,0,0,7,1,0,2,10
2023-10-29,FAC0064,7,1,48,28,3,4,10
2023-05-12,FAC0231,0,0,4,7,0,2,9
2024-04-11,FAC0216,0,1,8,3,1,4,12
2023-11-25,FAC0225,0,1,12,18,2,7,13
2023-06-20,FAC0068,3,1,21,6,0,8,6
2024-05-11,FAC0286,1,1,10,8,0,3,13
2023-03-19,FAC0046,0,1,11,4,1,3,7
2024-05-25,FAC0279,5,6,85,13,3,2,14
2024-10-02,FAC0267,6,6,52,28,2,3,13
2023-06-01,FAC0285,48,8,315,55,1,4,11
2023-06-18,FAC0157,2,3,18,12,0,8,9
2023-09-09,FAC0173,3,1,18,4,0,5,12
2024-08-26,FAC0075,0,1,3,9,0,10,20
2024-05-18,FAC0065,10,8,76,9,0,3,12
2023-12-18,FAC0033,6,4,31,31,0,4,11
2023-12-19,FAC0207,5,3,31,4,1,5,6
2024-12-14,FAC0152,21,2,180,95,0,8,15
2023-05-23,FAC0218,1,1,5,6,2,8,17
2024-01-22,FAC0195,0,1,10,4,1,6,5
2023-02-25,FAC0233,1,0,7,1,1,9,13
2023-05-21,FAC0215,5,0,22,18,2,6,17
2023-08-18,FAC0254,2,1,14,2,0,4,10
2023-12-28,FAC0102,1,0,9,4,1,4,22
2024-03-11,FAC0296,51,40,360,39,3,3,21
2023-06-18,FAC0261,5,4,25,10,1,5,11
2023-09-29,FAC0145,3,2,28,6,2,11,10
2024-02-11,FAC0198,2,1,7,11,1,7,9
2024-09-17,FAC0139,8,7,42,29,0,3,12
2024-03-17,FAC0021,1,0,17,2,0,7,14
2023-01-14,FAC0091,3,2,19,19,0,7,11
2023-05-08,FAC0214,1,0,6,13,1,4,6
2024-05-29,FAC0254,1,1,4,12,2,5,10
2024-05-02,FAC0070,11,13,89,99,3,1,20
2024-09-26,FAC0186,2,1,14,2,1,7,13
2024-11-25,FAC0209,3,3,10,15,1,6,14
2023-07-03,FAC0227,13,43,143,309,6,6,12
2023-02-03,FAC0240,0,0,5,11,0,5,16
2023-07-02,FAC0033,2,1,56,6,0,3,13
2023-07-13,FAC0277,0,1,10,4,0,4,16
2023-05-14,FAC0056,1,2,13,15,0,5,13
2024-05-10,FAC0095,4,0,36,4,0,4,11
2024-12-14,FAC0257,3,0,11,12,0,3,18
2024-07-04,FAC0193,0,1,17,7,1,8,6
2024-08-14,FAC0110,3,4,28,13,1,10,19
2024-02-01,FAC0250,1,2,16,5,1,7,10
2024-02-02,FAC0137,0,1,10,11,1,4,11
2023-07-15,FAC0159,6,4,38,3,1,5,14
2023-08-06,FAC0007,6,1,38,10,0,9,14
2023-04-09,FAC0096,3,0,13,21,0,4,7
2024-04-06,FAC0184,0,0,22,14,2,5,14
2024-09-11,FAC0189,1,0,8,6,0,3,15
2024-10-22,FAC0164,2,1,5,9,0,5,11
2023-10-14,FAC0028,0,3,36,10,2,8,12
2023-06-28,FAC0290,2,1,23,6,1,7,14
2024-06-30,FAC0003,0,2,18,2,0,6,6
2023-12-20,FAC0201,0,7,30,35,1,2,7
2024-04-14,FAC0168,1,6,37,65,5,5,17
2023-09-20,FAC0064,2,3,25,51,4,9,16
2024-11-26,FAC0252,11,10,68,28,4,6,13
2023-06-30,FAC0103,2,3,29,30,2,3,6
2024-11-30,FAC0166,2,2,14,3,1,5,15
2024-12-12,FAC0146,1,0,5,4,0,2,8
2024-03-12,FAC0138,1,1,5,4,1,4,11
2023-04-08,FAC0288,2,0,15,8,1,6,12
2023-08-17,FAC0013,1,1,13,8,0,2,11
2023-12-31,FAC0117,1,2,12,6,2,3,14
2024-11-28,FAC0188,9,34,239,69,3,1,12
2024-05-09,FAC0143,8,10,50,44,2,5,12
2024-11-11,FAC0084,0,2,21,10,1,4,9
2023-08-12,FAC0047,0,1,3,3,1,5,11
2024-12-21,FAC0194,0,2,30,17,2,7,11
2024-10-22,FAC0244,0,1,6,5,1,4,9
2023-12-08,FAC0216,1,0,4,7,1,6,11
2023-07-20,FAC0007,0,2,20,28,1,5,16
2023-01-08,FAC0240,2,1,6,10,1,4,15
2023-11-21,FAC0146,0,1,4,5,0,1,8
2023-08-01,FAC0193,0,1,21,3,0,9,6
2024-02-06,FAC0196,3,1,26,3,1,4,10
2023-10-23,FAC0101,3,3,34,9,1,4,7
2023-03-05,FAC0110,1,0,36,5,1,5,14
2023-11-09,FAC0161,1,1,7,4,2,7,14
2024-10-11,FAC0250,3,0,12,9,0,5,7
2024-02-14,FAC0185,19,1,232,22,6,7,21
2024-02-15,FAC0260,5,0,15,29,1,3,15
2024-09-20,FAC0115,4,5,23,36,0,3,11
2023-08-15,FAC0181,6,0,23,24,0,5,10
2023-01-19,FAC0250,2,0,7,14,0,6,12
2023-06-30,FAC0062,1,0,9,13,0,5,8
2023-06-07,FAC0216,0,1,9,2,1,5,11
2023-02-18,FAC0066,10,43,218,144,4,6,12
2024-10-01,FAC0178,2,2,8,11,0,4,5
2024-03-13,FAC0129,2,2,28,12,2,6,19
2023-06-27,FAC0200,4,2,10,19,1,4,12
2023-01-07,FAC0010,1,0,7,6,1,2,14
2023-04-03,FAC0026,0,0,10,3,2,8,13
2024-11-29,FAC0007,1,3,33,15,1,7,14
2024-03-22,FAC0062,3,1,18,4,0,3,9
2023-09-05,FAC0135,4,2,14,16,1,11,12
2023-02-01,FAC0262,0,2,11,11,1,7,13
2023-08-20,FAC0299,1,0,17,12,1,9,9
2024-12-25,FAC0207,1,0,31,4,1,9,6
2023-06-28,FAC0165,26,22,270,22,0,1,12
2024-02-24,FAC0255,3,2,34,3,1,5,9
2024-01-12,FAC0014,1,1,27,17,1,3,16
2023-07-01,FAC0277,2,0,8,6,1,6,13
2023-06-24,FAC0251,2,1,13,11,1,8,8
2024-12-18,FAC0058,1,0,7,8,0,3,7
2023-04-20,FAC0002,5,4,26,16,0,5,11
2023-11-06,FAC0054,40,7,200,288,5,5,11
2023-11-07,FAC0222,7,1,43,16,0,5,14
2023-06-21,FAC0274,8,9,78,14,1,6,10
2023-09-15,FAC0065,7,2,50,35,1,6,15
2023-01-13,FAC0293,1,1,12,12,1,9,22
2024-04-26,FAC0095,5,3,23,17,0,6,16
2023-07-22,FAC0285,15,7,126,244,1,5,13
2023-10-29,FAC0007,3,4,44,4,1,6,8
2024-07-15,FAC0250,3,0,16,5,1,4,6
2024-01-13,FAC0053,0,0,12,3,0,5,12
2024-04-03,FAC0222,8,5,52,7,0,7,21
2023-12-03,FAC0218,0,0,9,2,2,10,15
2023-03-04,FAC0111,0,3,27,9,0,2,12
2023-07-16,FAC0113,0,0,7,6,2,9,12
2024-12-25,FAC0276,0,3,24,9,1,7,13
2023-09-13,FAC0197,3,1,20,18,1,5,8
2023-09-28,FAC0182,1,2,18,7,0,7,13
2023-03-17,FAC0015,7,17,104,68,0,6,6
2024-08-17,FAC0191,0,4,32,17,1,4,11
2023-09-26,FAC0218,0,0,6,5,1,8,15
2024-08-23,FAC0143,7,8,45,49,1,5,11
2024-12-30,FAC0084,0,0,22,9,1,5,6
2023-07-08,FAC0120,16,5,87,27,9,2,7
2024-01-01,FAC0151,2,6,54,12,2,3,13
2024-10-23,FAC0035,3,1,11,11,0,4,7
2024-07-16,FAC0209,1,1,8,17,1,7,20
2023-12-05,FAC0033,8,4,33,29,0,3,13
2024-03-31,FAC0140,2,3,18,14,1,9,15
2023-09-07,FAC0172,4,3,24,19,0,5,9
2024-08-07,FAC0124,13,10,206,54,7,2,20
2024-03-03,FAC0018,1,0,5,6,1,8,19
2024-06-20,FAC0145,3,1,13,21,0,7,9
2023-11-23,FAC0149,1,0,5,7,0,6,20
2023-12-17,FAC0251,1,2,15,9,0,6,7
2023-07-13,FAC0260,0,5,15,29,0,3,16
2024-06-06,FAC0027,52,39,320,34,1,4,10
2023-10-03,FAC0012,1,1,7,3,1,3,23
2024-06-15,FAC0229,0,0,13,10,1,7,12
2024-12-08,FAC0297,0,2,18,3,1,4,7
2024-01-07,FAC0247,1,1,8,4,0,3,10
2023-09-25,FAC0234,1,1,9,2,1,1,8
2023-04-24,FAC0081,3,1,20,18,1,4,9
2024-08-15,FAC0300,0,0,21,3,1,3,16
2023-06-21,FAC0262,0,0,15,7,0,7,8
2024-09-13,FAC0043,3,2,16,33,1,5,15
2023-05-07,FAC0156,9,0,74,26,4,9,5
2024-12-06,FAC0047,0,1,5,1,1,3,13
2023-04-02,FAC0124,34,27,149,111,1,2,21
2023-08-06,FAC0209,0,2,13,12,0,3,13
2024-03-22,FAC0049,12,6,29,60,1,6,12
2023-04-18,FAC0156,15,6,60,40,0,9,8
2024-04-02,FAC0129,0,4,29,11,0,3,14
2023-11-19,FAC0115,3,7,51,8,0,6,17
2023-12-07,FAC0204,1,0,2,4,0,8,23
2023-07-03,FAC0165,12,20,179,113,0,1,13
2024-06-01,FAC0038,8,1,43,21,0,9,9
2024-04-21,FAC0049,5,2,35,54,2,9,6
2024-06-28,FAC0042,3,0,12,10,1,2,12
2023-04-11,FAC0059,1,0,28,8,2,3,9
2024-10-06,FAC0060,16,7,66,62,1,5,11
2023-10-09,FAC0094,1,2,29,28,4,2,7
2023-01-07,FAC0085,1,1,4,4,1,5,9
2024-07-19,FAC0167,3,5,21,43,0,2,8
2024-04-01,FAC0245,0,5,17,27,1,2,19
2024-04-18,FAC0299,4,3,20,9,0,6,11
2023-01-20,FAC0156,15,1,32,68,2,8,4
2024-04-20,FAC0091,2,0,26,12,2,6,15
2024-05-12,FAC0147,3,2,18,23,2,3,13
2023-12-12,FAC0173,0,0,6,16,1,3,14
2024-11-17,FAC0299,3,2,19,10,1,8,10
2024-01-09,FAC0114,4,2,33,3,3,4,13
2024-01-05,FAC0237,0,0,20,9,0,5,8
2024-03-14,FAC0105,4,3,26,4,1,5,17
2024-11-15,FAC0178,0,0,13,6,1,2,5
2023-06-12,FAC0107,10,5,22,54,4,5,16
2023-09-02,FAC0201,0,1,27,38,1,4,8
2024-11-23,FAC0060,1,4,48,80,0,6,11
2024-03-17,FAC0113,1,0,5,8,2,9,14
2023-02-08,FAC0198,1,1,14,4,0,5,12
2023-02-17,FAC0252,9,5,50,46,2,6,17
2024-01-08,FAC0111,1,1,13,23,0,2,15
2023-01-15,FAC0205,11,1,45,37,4,4,15
2023-05-05,FAC0206,3,2,20,5,1,5,10
2024-05-04,FAC0223,3,1,14,18,0,6,11
2024-07-21,FAC0129,6,4,33,7,0,5,17
2023-01-10,FAC0172,0,3,17,26,2,4,10
2024-09-26,FAC0022,0,1,6,12,1,2,10
2024-07-17,FAC0209,0,2,21,4,0,6,19
2024-01-11,FAC0230,3,1,12,23,0,4,11
2024-02-06,FAC0253,3,4,27,9,1,2,13
2023-12-12,FAC0137,2,0,7,14,0,5,11
2023-02-23,FAC0136,4,0,30,5,0,3,15
2024-02-04,FAC0178,0,2,17,2,0,4,6
2024-10-08,FAC0186,0,0,5,11,0,4,14
2024-01-22,FAC0157,4,1,24,6,1,6,8
2023-05-22,FAC0160,3,4,24,12,0,4,9
2024-09-15,FAC0267,2,7,34,46,1,3,9
2023-06-05,FAC0140,2,3,16,16,1,6,10
2024-07-05,FAC0239,0,1,2,3,1,5,4
2024-10-25,FAC0118,1,0,28,10,0,4,12
2023-11-01,FAC0075,0,1,11,1,1,7,12
2024-09-14,FAC0244,0,1,6,5,1,8,16
2024-05-10,FAC0102,0,0,4,9,0,4,16
2023-05-22,FAC0295,1,1,5,9,1,8,15
2023-03-30,FAC0102,1,1,10,3,0,2,23
2023-11-06,FAC0036,1,0,13,3,1,3,8
2023-07-27,FAC0006,13,17,108,136,9,7,9
2023-06-15,FAC0150,2,2,26,4,0,1,15
2024-05-28,FAC0250,3,0,16,5,2,4,12
2024-10-22,FAC0099,2,1,34,25,0,3,8
2024-04-03,FAC0107,3,9,35,41,3,6,16
2023-12-08,FAC0241,2,0,6,9,1,5,16
2024-08-11,FAC0181,4,4,15,32,0,3,15
2024-12-31,FAC0195,0,0,6,8,1,4,9
2024-07-31,FAC0146,1,0,3,6,0,3,15
2024-02-05,FAC0241,0,0,5,10,1,4,20
2024-02-12,FAC0084,3,2,15,16,2,5,6
2024-09-13,FAC0169,8,8,30,57,1,3,14
2023-03-07,FAC0087,0,0,7,10,0,6,17
2023-10-23,FAC0087,2,1,14,3,1,4,17
2023-08-07,FAC0257,1,2,8,15,1,2,18
2023-03-31,FAC0066,46,2,143,219,2,8,9
2023-01-06,FAC0002,1,3,19,23,0,2,7
2024-08-19,FAC0102,1,0,8,5,1,4,22
2023-01-27,FAC0201,8,7,44,21,0,4,13
2024-04-20,FAC0233,0,0,4,4,1,11,15
2023-11-27,FAC0070,20,11,171,17,5,2,21
2024-02-14,FAC0012,1,1,6,4,1,7,23
2023-06-23,FAC0208,4,3,14,25,0,3,11
2024-08-11,FAC0057,0,0,4,7,2,9,11
2023-06-26,FAC0254,2,1,7,9,0,6,11
2023-05-11,FAC0146,1,1,3,6,0,3,14
2023-01-10,FAC0163,4,0,17,12,0,7,15
2024-05-29,FAC0270,0,5,27,22,1,3,19
2024-10-12,FAC0199,1,1,25,6,2,2,22
2023-08-15,FAC0170,13,28,214,22,3,9,12
2023-05-21,FAC0243,3,17,167,126,0,5,15
2023-11-18,FAC0020,2,1,15,5,1,2,11
2024-02-24,FAC0012,1,0,8,2,1,5,13
2023-10-28,FAC0067,3,2,25,2,0,4,20
2024-08-11,FAC0274,13,6,82,10,1,7,18
2023-04-15,FAC0208,0,1,25,14,0,2,20
2023-08-31,FAC0215,3,2,16,24,1,6,15
2024-08-01,FAC0210,6,4,30,20,0,2,13
2023-05-30,FAC0026,1,0,5,8,2,6,12
2023-02-04,FAC0147,4,2,22,19,3,5,7
2023-05-19,FAC0265,3,0,22,7,1,5,9
2023-03-12,FAC0007,3,1,36,12,0,5,9
2023-12-23,FAC0074,1,0,3,5,0,3,12
2024-10-29,FAC0214,0,0,9,10,0,5,11
2024-03-26,FAC0184,3,1,31,5,2,6,17
2023-07-26,FAC0182,1,1,16,9,0,3,10
2023-10-15,FAC0010,0,1,11,2,0,2,13
2023-05-07,FAC0297,1,2,17,4,0,5,5
2024-02-17,FAC0225,2,1,14,16,1,7,9
2023-12-12,FAC0226,1,5,29,16,1,3,12
2024-01-19,FAC0044,1,0,11,25,0,4,14
2024-07-06,FAC0145,5,1,20,14,2,9,10
2024-10-22,FAC0267,0,9,24,56,1,7,11
2023-06-29,FAC0240,0,1,7,9,1,8,12
2024-08-16,FAC0232,3,2,81,19,1,2,10
2023-03-31,FAC0137,2,0,9,12,1,3,6
2024-07-06,FAC0287,0,4,27,9,3,1,9
2023-12-03,FAC0251,3,1,17,7,0,8,8
2023-09-27,FAC0095,2,0,30,10,1,5,13
2023-02-03,FAC0285,19,11,195,175,2,4,18
2024-11-19,FAC0162,8,6,44,16,1,8,11
2024-04-20,FAC0145,2,4,22,12,1,9,5
2023-03-30,FAC0011,0,1,11,8,0,3,10
2024-07-02,FAC0148,1,1,9,2,0,6,8
2024-01-08,FAC0002,0,3,21,21,1,3,7
2024-11-02,FAC0012,0,0,6,4,1,7,19
2024-09-18,FAC0019,4,3,19,12,0,8,12
2023-09-22,FAC0007,7,4,16,32,0,10,8
2024-02-24,FAC0137,1,1,12,9,1,4,8
2024-09-25,FAC0289,5,2,18,28,0,4,10
2023-09-03,FAC0096,0,3,14,20,1,3,10
2023-10-27,FAC0232,1,6,36,64,0,1,9
2023-03-16,FAC0217,2,4,59,36,1,7,15
2023-06-05,FAC0200,2,2,20,9,2,6,15
2023-03-12,FAC0100,1,25,240,36,1,6,23
2023-10-07,FAC0203,13,2,55,43,1,11,21
2024-09-21,FAC0250,2,2,14,7,2,5,7
2023-03-11,FAC0240,1,1,6,10,1,6,16
2023-05-26,FAC0155,3,3,58,5,2,6,9
2023-08-09,FAC0115,8,6,42,17,0,4,16
2024-08-05,FAC0071,1,1,6,5,1,5,10
2024-05-14,FAC0052,1,0,11,4,1,12,16
2023-08-17,FAC0235,0,2,15,16,1,5,6
2024-04-29,FAC0175,2,3,23,15,3,2,13
2023-01-23,FAC0115,0,3,38,21,1,6,11
2023-10-31,FAC0108,4,3,15,19,1,3,10
2023-08-26,FAC0005,1,1,7,9,0,7,8
2023-07-11,FAC0268,6,4,30,13,2,1,12
2024-03-14,FAC0057,1,1,3,8,2,9,18
2024-06-30,FAC0111,4,2,19,17,0,3,10
2023-04-21,FAC0062,3,1,15,7,1,2,10
2024-05-24,FAC0120,16,3,47,67,1,3,6
2023-09-13,FAC0298,1,0,10,9,1,2,15
2023-09-24,FAC0281,38,16,209,265,5,5,13
2024-12-27,FAC0253,3,0,21,15,0,3,13
2023-08-22,FAC0089,5,6,44,17,2,5,8
2024-01-01,FAC0070,8,22,81,107,4,1,22
2023-08-19,FAC0179,6,4,25,18,0,7,12
2023-07-14,FAC0300,0,2,8,16,1,3,14
2024-06-22,FAC0150,1,2,13,17,1,3,15
2023-12-25,FAC0135,0,3,14,16,1,5,16
2024-07-15,FAC0292,2,0,17,6,0,3,13
2023-06-12,FAC0155,9,4,40,23,0,3,8
2024-12-02,FAC0269,0,0,7,17,0,5,13
2024-05-13,FAC0109,3,1,18,6,0,4,5
2024-11-05,FAC0200,4,3,22,7,2,7,18
2024-08-16,FAC0066,3,34,309,53,2,8,13
2023-02-20,FAC0082,0,1,10,13,0,3,14
2024-12-11,FAC0076,2,4,14,23,0,7,14
2024-12-03,FAC0286,2,0,17,1,1,2,12
2024-10-12,FAC0022,1,0,12,6,0,3,12
2024-01-10,FAC0198,0,2,7,11,0,6,8
2024-06-02,FAC0284,8,23,123,92,5,3,11
2024-11-24,FAC0084,3,0,28,3,2,2,6
2023-04-17,FAC0183,2,0,16,12,1,2,8
2024-02-11,FAC0204,1,1,2,4,0,7,15
2023-08-03,FAC0154,4,2,39,11,0,2,11
2024-08-31,FAC0003,3,2,6,14,1,5,8
2023-07-29,FAC0133,1,6,19,40,0,3,9
2023-07-12,FAC0041,1,0,4,4,0,5,8
2023-04-23,FAC0195,1,1,7,7,1,5,9
2023-01-21,FAC0235,2,3,17,14,1,7,9
2023-02-28,FAC0044,4,4,23,13,2,5,17
2024-07-06,FAC0063,3,3,24,8,1,5,9
2023-12-13,FAC0174,2,14,74,78,4,1,7
2023-07-08,FAC0190,10,6,29,52,2,5,13
2023-09-26,FAC0197,3,2,28,10,0,9,7
2023-07-01,FAC0134,3,2,21,2,1,1,8
2023-04-13,FAC0163,2,1,19,10,0,4,14
2024-09-02,FAC0036,2,1,11,5,0,4,5
2023-09-09,FAC0099,3,5,24,35,3,4,4
2024-09-17,FAC0242,1,1,5,10,1,5,17
2023-05-16,FAC0265,4,1,16,13,1,6,9
2023-06-03,FAC0246,6,3,49,10,1,4,11
2023-02-19,FAC0031,46,6,360,31,4,3,9
2024-02-15,FAC0052,1,0,14,1,0,8,24
2024-01-16,FAC0187,3,39,152,193,4,9,7
2023-05-30,FAC0132,2,1,20,9,0,6,5
2024-07-30,FAC0041,1,1,6,2,1,3,9
2024-07-19,FAC0257,0,1,7,16,0,4,15
2023-05-04,FAC0076,4,0,29,8,1,10,8
2023-05-16,FAC0195,0,1,4,10,1,3,8
2023-07-23,FAC0151,4,7,31,35,0,1,8
2023-05-10,FAC0004,2,2,16,8,0,4,23
2023-05-22,FAC0053,2,1,4,11,0,3,16
2023-09-07,FAC0245,0,3,37,7,2,1,21
2024-08-25,FAC0240,1,0,8,8,0,7,8
2024-04-19,FAC0094,2,5,43,14,1,2,8
2024-04-09,FAC0092,40,20,140,202,2,7,6
2024-11-13,FAC0230,3,0,27,8,1,4,18
2024-10-05,FAC0254,2,0,8,8,2,6,9
2024-05-23,FAC0101,5,0,30,13,3,3,8
2024-01-04,FAC0235,1,1,20,11,2,5,9
2023-07-13,FAC0177,2,0,18,20,0,2,12
2023-06-24,FAC0009,4,1,11,19,2,3,20
2024-09-18,FAC0066,40,27,155,207,0,4,15
2023-03-02,FAC0113,0,0,10,3,2,5,16
2024-03-20,FAC0044,1,3,14,22,2,7,19
2023-04-01,FAC0177,0,3,16,22,3,2,7
2023-09-28,FAC0082,3,2,21,2,1,6,15
2024-11-16,FAC0236,4,0,19,9,0,2,16
2024-05-30,FAC0045,0,2,24,13,2,6,13
2024-03-17,FAC0269,3,1,9,15,1,6,8
2024-08-30,FAC0053,1,0,9,6,0,4,10
2023-08-10,FAC0256,2,1,10,18,0,7,14
2023-07-27,FAC0128,2,5,26,31,1,8,12
2023-11-18,FAC0262,2,2,16,6,1,3,14
2024-12-15,FAC0094,3,5,23,34,7,4,9
2024-03-21,FAC0013,1,0,10,11,1,5,16
2024-07-13,FAC0223,2,1,22,10,0,7,10
2023-10-15,FAC0024,0,1,9,4,2,5,21
2024-08-10,FAC0041,1,1,4,4,1,5,8
2024-04-08,FAC0218,0,0,5,6,2,9,13
2024-07-04,FAC0021,1,2,6,13,0,3,17
2023-05-30,FAC0247,1,1,4,8,0,3,7
2023-01-26,FAC0147,1,1,28,13,3,6,10
2024-10-04,FAC0098,2,4,33,3,0,9,7
2023-06-29,FAC0266,4,3,67,29,0,4,10
2024-03-20,FAC0201,7,7,33,32,0,3,11
2024-01-17,FAC0162,8,7,49,11,1,5,8
2024-12-29,FAC0028,2,4,40,6,0,6,16
2023-11-01,FAC0278,22,6,86,71,6,7,10
2023-11-14,FAC0069,0,1,12,2,0,4,6
2023-05-04,FAC0011,2,0,11,8,1,4,8
2023-03-26,FAC0224,1,1,4,8,1,5,13
2024-03-18,FAC0010,0,0,5,8,1,4,7
2024-01-13,FAC0164,0,1,7,7,1,5,14
2023-08-14,FAC0293,1,2,14,10,0,9,23
2023-08-18,FAC0103,4,6,30,29,0,4,10
2024-05-10,FAC0145,3,1,22,12,1,11,6
2023-04-18,FAC0095,5,2,17,23,3,5,10
2023-09-08,FAC0110,2,4,36,5,1,5,22
2023-08-11,FAC0240,1,0,6,10,1,5,8
2024-09-08,FAC0046,1,0,12,3,2,4,9
2023-10-28,FAC0036,0,1,12,4,1,5,8
2024-03-03,FAC0142,35,18,256,103,7,1,14
2024-03-12,FAC0042,3,2,18,4,1,4,15
2023-09-10,FAC0066,31,39,245,117,4,5,9
2023-09-19,FAC0067,2,3,10,17,1,6,17
2024-04-24,FAC0291,0,1,34,4,0,6,11
2024-12-21,FAC0121,5,4,36,9,0,3,8
2024-01-18,FAC0092,15,4,115,227,3,4,11
2023-02-19,FAC0300,2,1,16,8,1,2,12
2024-04-06,FAC0209,3,3,8,17,1,7,15
2023-07-14,FAC0126,0,4,32,5,1,5,15
2023-05-18,FAC0189,1,0,6,8,0,4,15
2024-06-10,FAC0188,5,25,209,99,1,1,18
2023-07-04,FAC0084,1,1,18,13,1,2,4
2024-07-07,FAC0031,4,36,369,22,1,1,7
2024-12-16,FAC0187,7,29,263,82,3,6,8
2023-12-15,FAC0041,0,0,4,4,0,3,9
2023-02-20,FAC0018,0,1,3,8,1,6,12
2024-11-20,FAC0219,1,1,5,9,1,4,15
2023-01-21,FAC0272,2,2,12,10,0,4,17
2024-12-24,FAC0148,1,0,3,8,1,6,13
2023-01-01,FAC0052,1,0,6,9,0,11,21
2023-09-16,FAC0092,41,19,169,173,5,4,6
2023-10-08,FAC0230,5,3,16,19,0,5,16
2024-11-17,FAC0090,2,2,14,16,0,6,8
2023-05-29,FAC0191,1,3,40,9,1,3,6
2024-11-06,FAC0121,0,1,26,19,1,2,7
2024-10-20,FAC0196,0,2,21,8,0,8,14
2024-12-31,FAC0032,1,1,7,6,0,11,6
2024-11-07,FAC0035,0,1,13,9,0,5,14
2023-07-09,FAC0147,1,4,30,11,2,7,12
2023-06-01,FAC0072,8,3,61,7,0,10,17
2024-05-25,FAC0299,3,0,22,7,1,5,8
2023-10-25,FAC0167,4,0,23,41,0,1,10
2024-10-25,FAC0292,3,1,17,6,1,5,7
2023-09-17,FAC0275,1,0,14,15,0,10,11
2024-05-24,FAC0285,26,2,119,251,1,5,19
2024-05-24,FAC0290,0,2,17,12,0,12,8
2024-11-20,FAC0255,3,2,14,23,0,4,10
2024-03-08,FAC0176,0,3,22,3,0,10,11
2024-12-04,FAC0270,1,3,42,7,1,3,11
2023-02-21,FAC0010,1,1,12,1,0,5,8
